,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
5335,Josh Benson,MID,Burnley,0.0,0,0,0,0,0.0,116,89,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,16,0,0,0,0,9,0,209,2,2,0.0,0,-6,0,6,45,False,0,9,2022
5336,Craig Dawson,DEF,West Ham,1.3,0,0,3,0,0.2,414,90,0,0,0.0,0.2,2021-10-24T13:00:00Z,1,17,0,0,0,0,9,0,22746,0,1,0.0,1,-922,398,1320,49,True,0,9,2022
5337,Kasper Schmeichel,GK,Leicester,1.8,0,0,17,0,0.0,200,82,1,0,3.2,32.0,2021-10-24T13:00:00Z,90,3,0,0,0,0,9,4,1443557,2,1,0.0,3,-41755,12988,54743,50,False,0,9,2022
5338,Ben White,DEF,Arsenal,3.5,0,0,16,0,0.4,67,81,1,0,2.1,21.0,2021-10-22T19:00:00Z,90,2,0,0,0,0,9,0,1064105,1,3,0.0,2,-13269,26532,39801,44,True,0,9,2022
5339,Christos Tzolis,MID,Norwich,-1.3,0,0,0,0,0.0,528,84,0,0,0.0,0.0,2021-10-23T11:30:00Z,0,6,0,0,0,0,9,0,4765,0,7,0.0,0,-309,95,404,49,False,0,9,2022
5340,Thiago Emiliano da Silva,DEF,Chelsea,3.7,0,0,30,1,11.9,121,84,0,0,3.6,24.2,2021-10-23T11:30:00Z,90,15,0,0,0,0,9,0,314146,0,7,0.0,6,-3566,17713,21279,55,True,0,9,2022
5341,Daniel Castelo Podence,MID,Wolves,2.0,0,0,3,0,0.5,438,87,1,0,3.1,5.2,2021-10-23T14:00:00Z,14,10,0,0,0,0,9,0,7965,1,1,25.0,1,481,1385,904,55,False,0,9,2022
5342,Halil DerviÅoÄlu,FWD,Brentford,0.0,0,0,0,0,0.0,95,82,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,9,0,0,0,0,9,0,1320,2,1,0.0,0,-50,0,50,54,True,0,9,2022
5343,Jadon Sancho,MID,Man Utd,0.3,0,0,0,0,0.0,485,88,0,0,0.0,0.0,2021-10-24T15:30:00Z,0,11,0,0,0,0,9,0,158281,5,0,0.0,0,-6459,930,7389,90,True,0,9,2022
5344,Kurt Zouma,DEF,West Ham,4.5,0,0,25,1,0.3,128,90,0,0,2.0,17.6,2021-10-24T13:00:00Z,90,17,0,0,0,0,9,0,106573,0,1,2.0,6,2012,6365,4353,54,True,0,9,2022
5345,Lukas Rupp,MID,Norwich,-1.0,0,0,0,0,0.0,317,84,0,0,0.0,0.0,2021-10-23T11:30:00Z,0,6,0,0,0,0,9,0,19719,0,7,0.0,0,6770,8594,1824,44,False,0,9,2022
5346,Aaron Cresswell,DEF,West Ham,6.0,1,3,36,1,15.6,411,90,0,0,4.2,26.8,2021-10-24T13:00:00Z,90,17,0,0,0,0,9,0,1189983,0,1,0.0,12,-26094,21125,47219,55,True,0,9,2022
5347,Jordan Hugill,FWD,Norwich,0.0,0,0,0,0,0.0,322,84,0,0,0.0,0.0,2021-10-23T11:30:00Z,0,6,0,0,0,0,9,0,973,0,7,0.0,0,-41,0,41,54,False,0,9,2022
5348,Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,593,83,0,0,0.0,0.0,2021-10-23T16:30:00Z,0,4,0,0,0,0,9,0,31427,4,1,0.0,0,-1253,346,1599,40,False,0,9,2022
5349,Nathan Broadhead,FWD,Everton,0.0,0,0,0,0,0.0,545,86,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,18,0,0,0,0,9,0,1795,5,2,0.0,0,-63,0,63,45,True,0,9,2022
5350,Federico FernÃ¡ndez,DEF,Newcastle,0.3,0,0,0,0,0.0,465,85,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,7,0,0,0,0,9,0,12670,1,1,0.0,0,-442,229,671,44,False,0,9,2022
5351,Curtis Jones,MID,Liverpool,3.8,0,0,10,1,19.7,244,88,0,0,4.7,5.4,2021-10-24T15:30:00Z,63,13,0,0,0,0,9,0,18965,5,0,22.0,3,-7170,788,7958,50,False,0,9,2022
5352,John Ruddy,GK,Wolves,0.0,0,0,0,0,0.0,452,87,0,0,0.0,0.0,2021-10-23T14:00:00Z,0,10,0,0,0,0,9,0,15981,1,1,0.0,0,-309,132,441,44,False,0,9,2022
5353,Mohammed Salisu,DEF,Southampton,2.7,0,0,14,0,0.9,351,89,2,0,2.1,20.2,2021-10-23T14:00:00Z,90,5,0,0,0,0,9,0,21765,2,2,0.0,1,3244,4319,1075,45,True,0,9,2022
5354,N'Golo KantÃ©,MID,Chelsea,2.5,0,0,0,0,0.0,130,84,0,0,0.0,0.0,2021-10-23T11:30:00Z,0,15,0,0,0,0,9,0,225384,0,7,0.0,0,10924,17636,6712,49,True,0,9,2022
5355,Josh Martin,MID,Norwich,0.0,0,0,0,0,0.0,330,84,0,0,0.0,0.0,2021-10-23T11:30:00Z,0,6,0,0,0,0,9,0,32,0,7,0.0,0,0,0,0,50,False,0,9,2022
5356,Wilfred Ndidi,MID,Leicester,0.0,0,0,0,0,0.0,216,82,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,3,0,0,0,0,9,0,83513,2,1,0.0,0,-9207,84,9291,49,False,0,9,2022
5357,Matt Ritchie,DEF,Newcastle,0.5,0,0,9,0,22.6,292,85,1,0,4.8,17.0,2021-10-23T14:00:00Z,90,7,0,0,0,0,9,0,21785,1,1,8.0,1,482,2153,1671,49,False,1,9,2022
5358,Nathan Redmond,MID,Southampton,5.0,1,0,22,0,48.3,336,89,2,0,12.3,28.2,2021-10-23T14:00:00Z,88,5,0,0,0,0,9,0,22299,2,2,46.0,5,10899,12771,1872,59,True,0,9,2022
5359,Mathew Ryan,GK,Brighton,0.0,0,0,0,0,0.0,65,83,0,0,0.0,0.0,2021-10-23T16:30:00Z,0,12,0,0,0,0,9,0,706,4,1,0.0,0,-19,0,19,45,True,0,9,2022
5360,Ryan Fredericks,DEF,West Ham,0.5,0,0,0,0,0.0,415,90,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,17,0,0,0,0,9,0,7789,0,1,0.0,0,-258,37,295,44,True,0,9,2022
5361,Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0.0,286,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,17,0,0,0,0,10,0,7958,3,0,0.0,0,-328,177,505,49,False,0,10,2022
5362,Keinan Davis,FWD,Aston Villa,-0.4,0,0,0,0,0.0,49,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,167472,4,1,0.0,0,15327,31593,16266,44,True,0,10,2022
5363,Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,1206,1,0,0.0,0,-76,0,76,45,True,0,10,2022
5364,James Ward-Prowse,MID,Southampton,1.2,0,0,10,1,28.4,341,99,0,0,4.0,11.4,2021-10-30T14:00:00Z,79,18,0,0,0,0,10,0,174188,1,0,0.0,2,1406,10384,8978,63,False,1,10,2022
5365,Bruno Miguel Borges Fernandes,MID,Man Utd,4.5,1,0,25,1,38.9,277,98,0,0,7.7,33.6,2021-10-30T16:30:00Z,75,17,0,0,0,0,10,0,1649817,3,0,4.0,6,-239751,10714,250465,117,False,0,10,2022
5366,AdriÃ¡n San Miguel del Castillo,GK,Liverpool,1.0,0,0,0,0,0.0,223,94,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,4,0,0,0,0,10,0,18659,2,2,0.0,0,-825,207,1032,44,True,0,10,2022
5367,James McArthur,MID,Crystal Palace,1.5,0,0,16,1,12.6,148,95,0,0,3.5,21.0,2021-10-30T14:00:00Z,90,12,0,0,0,0,10,0,286021,2,0,1.0,3,-7962,17779,25741,45,False,0,10,2022
5368,Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,20,0,0,0,0,10,0,1196,1,2,0.0,0,-35,0,35,60,False,0,10,2022
5369,Kwadwo Baah,MID,Watford,-0.5,0,0,0,0,0.0,405,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,8371,1,0,0.0,0,429,1274,845,44,True,0,10,2022
5370,Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,6,0,0,0,0,10,0,914,3,0,0.0,0,39,112,73,45,True,0,10,2022
5371,Jairo Riedewald,MID,Crystal Palace,-1.0,0,0,0,0,0.0,157,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,12,0,0,0,0,10,0,2591,2,0,0.0,0,-77,111,188,48,False,0,10,2022
5372,Alexis Mac Allister,MID,Brighton,1.7,0,0,9,0,1.6,74,94,0,0,0.8,6.2,2021-10-30T14:00:00Z,30,11,0,0,0,0,10,0,34909,2,2,0.0,1,-508,1329,1837,54,False,0,10,2022
5373,Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,94,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,11,0,0,0,0,10,0,114,2,2,0.0,0,0,0,0,55,False,0,10,2022
5374,Willy Boly,DEF,Wolves,-0.5,0,0,0,0,0.0,428,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,8,0,0,0,0,10,0,6874,1,2,0.0,0,-771,138,909,49,True,0,10,2022
5375,JosÃ© Diogo Dalot Teixeira,DEF,Man Utd,0.8,0,0,0,0,0.0,510,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,17,0,0,0,0,10,0,6408,3,0,0.0,0,-93,347,440,44,False,0,10,2022
5376,Jeffrey Schlupp,MID,Crystal Palace,1.0,0,0,4,0,0.2,155,95,0,0,0.6,1.4,2021-10-30T14:00:00Z,17,12,0,0,0,0,10,0,3639,2,0,4.0,1,-167,114,281,54,False,0,10,2022
5377,Robert Elliot,GK,Watford,-0.5,0,0,0,0,0.0,574,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,62196,1,0,0.0,0,-1712,923,2635,40,True,0,10,2022
5378,Joshua King,FWD,Watford,5.5,0,0,8,0,41.7,468,99,1,0,6.3,8.8,2021-10-30T14:00:00Z,90,16,0,0,0,0,10,0,318289,1,0,12.0,2,231086,243629,12543,56,True,0,10,2022
5379,Richarlison de Andrade,FWD,Everton,2.5,0,0,0,0,11.3,180,100,2,0,6.2,3.4,2021-11-01T20:00:00Z,90,20,0,0,0,0,10,0,374753,1,2,47.0,2,30513,44309,13796,74,False,0,10,2022
5380,Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0.0,554,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,2,0,0,0,0,10,0,22293,4,1,0.0,0,-718,426,1144,40,False,0,10,2022
5381,Sam Byram,DEF,Norwich,0.0,0,0,0,0,0.0,321,97,0,0,0.0,0.0,2021-10-31T14:00:00Z,0,10,0,0,0,0,10,0,1071,2,1,0.0,0,-66,57,123,44,True,0,10,2022
5382,Danny Rose,DEF,Watford,-0.5,0,0,0,0,0.0,377,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,23622,1,0,0.0,0,-2585,579,3164,43,True,0,10,2022
5383,Ederson Santana de Moraes,GK,Man City,1.8,0,0,12,0,0.0,257,95,2,0,1.2,11.8,2021-10-30T14:00:00Z,90,7,0,0,0,0,10,1,812520,2,0,0.0,0,2325,31828,29503,60,True,1,10,2022
5384,Liam Cooper,DEF,Leeds,2.5,0,0,9,0,0.0,184,97,1,0,1.3,12.8,2021-10-31T14:00:00Z,90,15,0,0,0,0,10,0,44139,2,1,0.0,2,3817,6688,2871,45,False,0,10,2022
5385,FrÃ©dÃ©ric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,1312,4,1,0.0,0,-34,0,34,45,True,0,10,2022
5386,Matt Targett,DEF,Aston Villa,0.3,0,0,13,0,31.0,39,91,4,0,5.4,23.0,2021-10-31T16:30:00Z,90,19,0,0,0,0,10,0,206330,4,1,0.0,0,-16173,2961,19134,47,True,0,10,2022
5387,Adama TraorÃ©,MID,Wolves,2.2,0,0,0,0,0.0,435,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,8,0,0,0,0,10,0,192891,1,2,0.0,0,-23121,6484,29605,59,True,0,10,2022
5388,Jorge Luiz Frello Filho,MID,Chelsea,6.8,0,2,29,1,7.8,123,96,0,1,6.7,41.6,2021-10-30T14:00:00Z,90,14,0,0,0,0,10,0,324233,3,0,18.0,10,9001,27169,18168,58,False,0,10,2022
5389,Diogo Jota,MID,Liverpool,4.5,0,0,5,0,10.8,240,94,0,0,1.7,4.2,2021-10-30T14:00:00Z,12,4,0,0,0,0,10,0,1059795,2,2,2.0,1,25072,111366,86294,75,True,0,10,2022
5390,Ilkay GÃ¼ndogan,MID,Man City,3.5,0,0,0,0,0.0,250,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,7,0,0,0,0,10,0,223445,2,0,0.0,0,20277,29174,8897,72,True,0,10,2022
5391,Luke Shaw,DEF,Man Utd,1.8,0,0,22,1,17.1,275,98,0,0,3.7,17.6,2021-10-30T16:30:00Z,90,17,0,0,0,0,10,0,1807155,3,0,2.0,5,-224871,13679,238550,53,False,1,10,2022
5392,Armando Broja,FWD,Southampton,0.0,0,0,0,0,0.0,518,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,18,0,0,0,0,10,0,103445,1,0,0.0,0,5171,30099,24928,50,False,0,10,2022
5393,Nicolas Nkoulou,DEF,Watford,0.0,0,0,0,0,0.0,618,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,330,1,0,0.0,0,150,187,37,45,True,0,10,2022
5394,Stipe Perica,FWD,Watford,0.0,0,0,0,0,0.0,388,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,75787,1,0,0.0,0,-4907,0,4907,45,True,0,10,2022
5395,Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,14,0,0,0,0,10,0,1010,3,0,0.0,0,-26,0,26,45,False,0,10,2022
5396,Isaac Success Ajayi,FWD,Watford,0.0,0,0,0,0,0.0,393,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,10815,1,0,0.0,0,-560,0,560,50,True,0,10,2022
5397,Declan Rice,MID,West Ham,5.5,1,3,44,0,25.2,421,91,1,1,14.7,73.4,2021-10-31T16:30:00Z,90,2,0,0,0,0,10,0,393269,4,1,48.0,13,-5301,21033,26334,50,False,0,10,2022
5398,Juan Mata,MID,Man Utd,0.5,0,0,0,0,0.0,459,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,17,0,0,0,0,10,0,4909,3,0,0.0,0,-159,159,318,48,False,0,10,2022
5399,HÃ©lder Wander Sousa de Azevedo e Costa,MID,Leeds,0.0,0,0,0,0,0.0,192,97,0,0,0.0,0.0,2021-10-31T14:00:00Z,0,15,0,0,0,0,10,0,4839,2,1,0.0,0,-196,0,196,54,False,0,10,2022
5400,Robert Street,FWD,Crystal Palace,-1.0,0,0,0,0,0.0,542,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,12,0,0,0,0,10,0,119210,2,0,0.0,0,1076,11041,9965,45,False,0,10,2022
5401,Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,506,94,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,4,0,0,0,0,10,0,6973,2,2,0.0,0,-479,41,520,53,True,0,10,2022
5402,Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0.0,0,0,0,0,0.0,37,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,845,4,1,0.0,0,-25,35,60,54,True,0,10,2022
5403,Ashley Young,DEF,Aston Villa,-0.3,0,0,9,0,16.2,52,91,3,0,3.3,14.8,2021-10-31T16:30:00Z,75,19,0,0,0,0,10,0,44886,4,1,2.0,1,-2958,502,3460,48,True,0,10,2022
5404,Hamza Choudhury,MID,Leicester,-0.3,0,0,0,0,0.0,214,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,1,0,0,0,0,10,0,10370,2,0,0.0,0,-377,437,814,45,True,0,10,2022
5405,Christoph Zimmermann,DEF,Norwich,0.0,0,0,0,0,0.0,324,97,0,0,0.0,0.0,2021-10-31T14:00:00Z,0,10,0,0,0,0,10,0,3953,2,1,0.0,0,-248,65,313,44,True,0,10,2022
5406,Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,136,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,14,0,0,0,0,10,0,12097,3,0,0.0,0,-210,0,210,65,False,0,10,2022
5407,Shane Duffy,DEF,Brighton,0.7,0,0,12,0,0.4,56,94,2,0,2.7,22.4,2021-10-30T14:00:00Z,90,11,0,0,0,0,10,0,2080208,2,2,4.0,0,-53484,54283,107767,44,False,1,10,2022
5408,Juraj Kucka,MID,Watford,2.8,0,0,0,0,3.7,495,99,1,0,1.6,0.2,2021-10-30T14:00:00Z,90,16,0,0,0,0,10,0,5272,1,0,12.0,1,1092,1782,690,55,True,1,10,2022
5409,AndrÃ© Filipe Tavares Gomes,MID,Everton,0.1,0,0,0,0,0.0,172,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,20,0,0,0,0,10,0,7122,1,2,0.0,0,-475,13,488,49,False,0,10,2022
5410,Reece James,DEF,Chelsea,13.2,0,3,63,1,43.9,142,96,0,2,18.1,84.4,2021-10-30T14:00:00Z,90,14,0,0,0,0,10,0,632772,3,0,53.0,21,170178,186296,16118,56,False,0,10,2022
5411,Luke Cundle,MID,Wolves,-0.5,0,0,0,0,0.0,547,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,8,0,0,0,0,10,0,7102,1,2,0.0,0,-415,137,552,45,True,0,10,2022
5412,Adam Forshaw,MID,Leeds,1.2,0,0,6,0,20.5,552,97,0,0,2.9,8.8,2021-10-31T14:00:00Z,13,15,0,0,0,0,10,0,1246,2,1,0.0,1,-18,80,98,45,False,0,10,2022
5413,Kepa Arrizabalaga,GK,Chelsea,1.5,0,0,0,0,0.0,129,96,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,14,0,0,0,0,10,0,21977,3,0,0.0,0,-897,435,1332,48,False,0,10,2022
5414,Kortney Hause,DEF,Aston Villa,-0.3,0,0,10,0,0.3,36,91,4,0,2.6,21.6,2021-10-31T16:30:00Z,90,19,0,0,0,0,10,0,28315,4,1,4.0,0,-3872,1573,5445,44,True,0,10,2022
5415,Tyrone Mings,DEF,Aston Villa,-0.3,0,0,2,0,0.8,38,91,2,0,0.7,2.0,2021-10-31T16:30:00Z,38,19,0,0,0,0,10,0,565981,4,1,4.0,0,-55546,7946,63492,50,True,0,10,2022
5416,Ainsley Maitland-Niles,MID,Arsenal,0.8,0,0,0,0,0.0,13,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,9,0,0,0,0,10,0,4849,2,0,0.0,0,-163,200,363,53,False,0,10,2022
5417,Jesse Lingard,MID,Man Utd,1.2,0,0,2,0,0.1,276,98,0,0,0.0,0.2,2021-10-30T16:30:00Z,8,17,0,0,0,0,10,0,96122,3,0,0.0,1,-6702,1252,7954,69,False,0,10,2022
5418,Billy Gilmour,MID,Norwich,-0.5,0,0,0,0,0.0,145,97,0,0,0.0,0.0,2021-10-31T14:00:00Z,0,10,0,0,0,0,10,0,413640,2,1,0.0,0,-23964,12570,36534,44,True,0,10,2022
5419,Jaden Philogene-Bidace,MID,Aston Villa,-0.1,0,0,0,0,0.0,497,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,1385,4,1,0.0,0,-81,34,115,50,True,0,10,2022
5420,Fernando Luiz Rosa,MID,Man City,1.5,0,0,0,0,0.0,453,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,7,0,0,0,0,10,0,30523,2,0,0.0,0,-1301,912,2213,48,True,0,10,2022
5421,BjÃ¶rn Engels,DEF,Aston Villa,0.0,0,0,0,0,0.0,31,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,46,4,1,0.0,0,0,0,0,45,True,0,10,2022
5422,Tariqe Fosu-Henry,MID,Brentford,0.5,0,0,0,0,0.0,79,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,3376,1,3,0.0,0,-70,163,233,52,False,0,10,2022
5423,Thomas Partey,MID,Arsenal,4.8,0,0,14,1,1.9,15,93,0,0,2.2,10.8,2021-10-30T11:30:00Z,90,9,0,0,0,0,10,0,30877,2,0,9.0,3,9559,12954,3395,50,False,0,10,2022
5424,Karl Hein,GK,Arsenal,0.5,0,0,0,0,0.0,532,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,9,0,0,0,0,10,0,49164,2,0,0.0,0,1072,2747,1675,40,False,0,10,2022
5425,Francisco FemenÃ­a Far,DEF,Watford,-0.6,0,0,0,0,0.0,382,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,5418,1,0,0.0,0,-746,15,761,44,True,0,10,2022
5426,Maxwel Cornet,MID,Burnley,8.2,0,2,29,1,16.0,578,92,0,1,6.1,37.8,2021-10-30T14:00:00Z,67,3,0,0,0,0,10,0,41651,1,3,7.0,10,33290,36827,3537,60,True,0,10,2022
5427,RaÃºl JimÃ©nez,FWD,Wolves,4.5,0,3,31,0,4.7,430,100,1,1,8.5,33.6,2021-11-01T20:00:00Z,89,8,0,0,0,0,10,0,635045,1,2,47.0,9,9945,59721,49776,76,True,0,10,2022
5428,Sean Longstaff,MID,Newcastle,-0.2,0,0,6,0,1.0,309,96,3,0,2.1,9.8,2021-10-30T14:00:00Z,80,6,0,0,0,0,10,0,76049,3,0,10.0,2,-6526,4431,10957,45,True,0,10,2022
5429,Boubakary SoumarÃ©,MID,Leicester,1.3,0,0,10,0,3.3,458,93,2,0,1.0,6.8,2021-10-30T11:30:00Z,90,1,0,0,0,0,10,0,7177,2,0,0.0,2,224,1114,890,48,True,0,10,2022
5430,HÃ©ctor BellerÃ­n,DEF,Arsenal,0.0,0,0,0,0,0.0,9,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,9,0,0,0,0,10,0,20522,2,0,0.0,0,-686,0,686,48,False,0,10,2022
5431,Emmanuel Dennis,FWD,Watford,0.0,0,0,0,0,0.0,450,99,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,16,0,0,0,0,10,0,656143,1,0,0.0,0,-134167,15799,149966,52,True,0,10,2022
5432,Lucas Torreira,MID,Arsenal,0.0,0,0,0,0,0.0,18,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,9,0,0,0,0,10,0,13561,2,0,0.0,0,-599,0,599,45,False,0,10,2022
5433,Nampalys Mendy,MID,Leicester,0.0,0,0,0,0,0.0,203,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,1,0,0,0,0,10,0,117152,2,0,0.0,0,-12740,2085,14825,44,True,0,10,2022
5434,Ryan Fraser,MID,Newcastle,0.2,0,0,6,0,0.7,298,96,1,0,0.3,0.6,2021-10-30T14:00:00Z,65,6,0,0,0,0,10,0,5256,3,0,2.0,2,-180,155,335,54,True,0,10,2022
5435,Alex Kral,MID,West Ham,0.4,0,0,0,0,0.0,589,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,2,0,0,0,0,10,0,4451,4,1,0.0,0,-638,37,675,45,False,0,10,2022
5436,Paul Pogba,MID,Man Utd,0.0,0,0,0,0,0.0,272,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,17,0,0,0,0,10,0,889464,3,0,0.0,0,-512962,4354,517316,75,False,0,10,2022
5437,Bertrand TraorÃ©,MID,Aston Villa,-0.3,0,0,0,0,0.0,32,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,32047,4,1,0.0,0,-1306,352,1658,57,True,0,10,2022
5438,Leandro Trossard,MID,Brighton,3.7,0,2,27,0,26.3,64,94,2,1,11.1,42.0,2021-10-30T14:00:00Z,90,11,0,0,0,0,10,0,89784,2,2,43.0,9,-15552,3654,19206,64,False,0,10,2022
5439,Christian NÃ¸rgaard,MID,Brentford,3.3,1,0,22,0,15.1,77,92,3,0,5.9,33.4,2021-10-30T14:00:00Z,90,5,0,0,0,0,10,0,79662,1,3,10.0,5,-955,6435,7390,50,False,0,10,2022
5440,Wesley Fofana,DEF,Leicester,0.0,0,0,0,0,0.0,220,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,1,0,0,0,0,10,0,24731,2,0,0.0,0,-588,133,721,43,True,0,10,2022
5441,Tommy Doyle,MID,Man City,0.0,0,0,0,0,0.0,566,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,7,0,0,0,0,10,0,302,2,0,0.0,0,-11,0,11,45,True,0,10,2022
5442,Nemanja Matic,MID,Man Utd,2.5,1,0,15,0,13.3,271,98,0,0,3.4,20.8,2021-10-30T16:30:00Z,14,17,0,0,0,0,10,0,28033,3,0,0.0,4,-1844,1360,3204,45,False,0,10,2022
5443,Arthur Masuaku,DEF,West Ham,0.5,0,0,0,0,0.0,417,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,2,0,0,0,0,10,0,3879,4,1,0.0,0,-67,191,258,44,False,0,10,2022
5444,Bernard AnÃ­cio Caldeira Duarte,MID,Everton,0.0,0,0,0,0,0.0,167,100,0,0,0.0,0.0,2021-11-01T20:00:00Z,0,20,0,0,0,0,10,0,224,1,2,0.0,0,-5,0,5,55,False,0,10,2022
5445,Brandon Williams,DEF,Norwich,-0.8,0,0,0,0,0.0,290,97,0,0,0.0,0.0,2021-10-31T14:00:00Z,0,10,0,0,0,0,10,0,464163,2,1,0.0,0,-33711,2187,35898,40,True,0,10,2022
5446,Kenny McLean,MID,Norwich,1.5,0,0,6,0,1.4,318,97,2,0,6.3,12.8,2021-10-31T14:00:00Z,90,10,0,0,0,0,10,0,4308,2,1,49.0,1,-348,483,831,49,True,1,10,2022
5447,Jeremy Ngakia,DEF,Watford,0.8,0,0,8,0,1.8,400,99,1,0,1.0,8.6,2021-10-30T14:00:00Z,81,16,0,0,0,0,10,0,3963,1,0,0.0,2,-61,144,205,44,True,0,10,2022
5448,Connor Roberts,DEF,Burnley,-0.5,0,0,0,0,0.0,585,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,3,0,0,0,0,10,0,1128,1,3,0.0,0,53,168,115,45,True,0,10,2022
5449,Sadio ManÃ©,MID,Liverpool,6.8,0,0,26,0,24.9,230,94,2,1,11.9,45.0,2021-10-30T14:00:00Z,90,4,0,0,0,0,10,0,311990,2,2,49.0,7,21481,57793,36312,119,True,0,10,2022
5450,Edward Nketiah,FWD,Arsenal,0.5,0,0,0,0,0.0,20,93,0,0,0.0,0.0,2021-10-30T11:30:00Z,0,9,0,0,0,0,10,0,10087,2,0,0.0,0,557,1580,1023,54,False,0,10,2022
5451,Jakub Moder,MID,Brighton,1.0,0,0,7,0,1.3,75,94,2,0,0.5,3.8,2021-10-30T14:00:00Z,65,11,0,0,0,0,10,0,64337,2,2,0.0,2,-3585,2179,5764,45,False,0,10,2022
